tran_id,trans_time,total_amount,nin,nout,vout_weights
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
8ae1e69097db777ed611a68496021c6edd98c0bbff512b277b13b7a2626e92b3,1468895051,5242,35,2,0.999854255262391
3d372b674941181c43f899270b714e39135ff96e2cbebe3cfd4771d97090e67c,1460555838,3031,20,2,0.9997995753780817
845d8be6453d1e8bab56ac6e3fe22a002ec0307cafcfe2c8b2e4ef5933a9663c,1472174446,4501,30,2,0.9997933280395891
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
999737d559582269d074909869c6eab0ac24bf4258bd3c0145e7bc674d5614bd,1473728247,5240,35,2,0.9998723217399764
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
43f1620f5423ad93f27b30d337687460b809847fbb69600a2ccb884418a25631,1476227926,5237,35,2,0.9999074406589338
8ea29bd4ccdef648710b30661a1b7bbd101985df30faddc6ae99aef9e6895a63,1461304818,963,6,2,0.998911942487265
29160631608d23c4b7894c71c1664cac9c811a124c2b34412e606c56b01db977,1461550203,2292,15,2,0.9997984670237275
c79a1b838288d4be537d2198cdd4f75f583ec53176266d1e78fca06ebc27e092,1476152149,2884,19,2,0.9993497342772529
b1527eed1331ac29f14a3f9c9a002e632ff397e2290b913bb174f65a397e54c4,1469070386,4063,27,2,0.9998543729960274
075ea5e8d6fde340b1caa34d951debd8fcb42218e00a5424eb5643bc31503ba5,1468374975,2143,14,2,0.9997999600239984
57418165fc88cdc6e787d04a944f8e7d30d930339d55df2badef4320555c6636,1472856303,7159,48,2,0.9999166710276297
854000997d11a64cf9c81bf89c80310c18d59fbf86e9876f9168f5ac76500f35,1460266044,1406,9,2,0.9969714095129749
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,1473034121,7010,47,2,0.9999134335380624
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
6a80286357ea8ca4e2fb7946667aaeecee71581b842ac1d7f41fb501adfda16c,1462243242,5981,40,2,0.9998998298350671
3e090fcbcb11f003100085ea68ed002f91efe814cb63491b9e10558d6031bb24,1464792135,5978,40,2,0.9998709754494828
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
6ac5b0169bd80f36a01ba31573c21d679b408e74d94ed6f9c62a36e6d73c0914,1467258919,373,2,2,0.9804942845256643
8ecf8b0e823a274e4b33fe540b83910f7d69b747996eec33c5e8ba491bf7eaa5,1459902080,3177,21,2,0.9998336761467151
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
ffac37ebc1173116fc5a3746a8d4e5770275fe3a53eac95e684b5d2adffde5f2,1475134522,8494,57,2,0.999940884965382
1a6b4335b748b2578d935adb44a095cfdbc6860822de1ccbdc9e21c3659eae78,1470952289,1259,8,2,0.9974871216850074
241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,1462497757,6269,42,2,0.9999150062071785
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
b1527eed1331ac29f14a3f9c9a002e632ff397e2290b913bb174f65a397e54c4,1469070386,4063,27,2,0.9998543729960274
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
2bcd75d8dfd6054e38828cf8154f890c4b607331951fff6bb53cea9b871a3aa3,1472516596,5239,35,2,0.999880895356975
a10f98af0be2790499e68698fed81e63e503bc84ddb5a2f602c644504a4b1e6d,1463542886,4204,28,2,0.9997969382424521
654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317,1474835994,7010,47,2,0.9999224428155834
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
1e7c53529fa147fce76b32a003c8242c31b821e7d3e81256b17eca0f20e1efe3,1474494973,7307,49,2,0.999928525680372
db8938888dbe467127238a6658d9e3f60e933d5b5ecc66d310e356c2a01a6d9e,1468374666,4950,33,2,0.9998891225941657
075ea5e8d6fde340b1caa34d951debd8fcb42218e00a5424eb5643bc31503ba5,1468374975,2143,14,2,0.9997999600239984
b33e507b53b176dc8733509003da7eb193441c1bea43b937a12c82737f8cb8c6,1467223046,2884,19,2,0.9997999638224783
3e090fcbcb11f003100085ea68ed002f91efe814cb63491b9e10558d6031bb24,1464792135,5978,40,2,0.9998709754494828
b9a84bb013d2929ab42b0e94f347a2db39960c3d9844413e4c3849631ad49552,1475188376,1256,8,2,0.9991695835530291
1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37,1471474927,7007,47,2,0.9999230665345982
5eb1d7ea1b2aa53f875243bf9dc23e406787c6b2e2f1994a84b7ebdaccbff736,1463025580,2886,19,2,0.9997888697853808
241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,1462497757,6269,42,2,0.9999150062071785
9ddec97b4d93c6a520e5c2f1b1d479353cf5d2c2e1bc18a504f05fbd976707e6,1465537636,4948,33,2,0.9998629314076842
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
ffac37ebc1173116fc5a3746a8d4e5770275fe3a53eac95e684b5d2adffde5f2,1475134522,8494,57,2,0.999940884965382
0e007e0972fc0299342c6698e172c4ec3c87e8c64bf90563972fe0c7ce16012a,1460979307,2586,17,2,0.9998000052059186
654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317,1474835994,7010,47,2,0.9999224428155834
56ceaf4ef76324732243f30283c9beac7176009a059c3ceb58978c93038c1239,1468990206,6279,42,2,0.9998865749666976
0d40d82a00ca987f03d6aa438fae3e8d639aaf0f0a7a73751511183e31b49c2c,1469257587,2879,19,2,0.9997988534680673
654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317,1474835994,7010,47,2,0.9999224428155834
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
c4b27785e15906b163ea3471cc74890f6b051f2d3877519f52a325ec0fbe4a5b,1468467714,6125,41,2,0.9998750078749843
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,1473034121,7010,47,2,0.9999134335380624
4054d6687e90caed8dad564452c9e80fe5d3793f3b220bb5532ff88c1f179e91,1462361031,670,4,2,0.9979150208042101
b9b8b18bfb2b79c05cdddafe6f9d7dc4d7f7f3d7c1ce274c3e76f0e75b38321a,1465427487,4801,32,2,0.9998360459853269
29160631608d23c4b7894c71c1664cac9c811a124c2b34412e606c56b01db977,1461550203,2292,15,2,0.9997984670237275
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
5d54eaa97a1bc835b4b0ad367e7c8b6b5591e2039147c45cbe2f61c972cca44c,1459953122,372,2,2,0.9590678759832988
f96a35915a5ab5232811d1bff18788b717eb8fada7b2d6aeb6d8a4f875566c2e,1462311416,669,4,2,0.9821122287704166
5eb1d7ea1b2aa53f875243bf9dc23e406787c6b2e2f1994a84b7ebdaccbff736,1463025580,2886,19,2,0.9997888697853808
654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317,1474835994,7010,47,2,0.9999224428155834
055c4672944d6d6e3057e1dcce74361d0e12f8122602961f7bb119ed75b34ae6,1464407255,3916,26,2,0.99989249983045
19ee8b0d522a1f69626e61236717b38842169cf8db80da4fe2baea42c8ec64fc,1475473145,668,4,2,0.9951639769595845
d897d5cc4f3d14b49813ffade9c641505741fc63f96ac8c1e2bb7b30485c1931,1475555248,4947,33,2,0.9998633552337768
999737d559582269d074909869c6eab0ac24bf4258bd3c0145e7bc674d5614bd,1473728247,5240,35,2,0.9998723217399764
df4d6a7117bb19714846586c28f0e8734030153d8d14874eda1fa0da4f488116,1473201094,5246,35,2,0.9998345295292054
bbed08033298b3b18fa5071012271f186dd5b5587d2a616c448201dbf31b3b1e,1475133071,4060,27,2,0.9998741327734391
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
b9b8b18bfb2b79c05cdddafe6f9d7dc4d7f7f3d7c1ce274c3e76f0e75b38321a,1465427487,4801,32,2,0.9998360459853269
25abb415654d8f6fd68013774a801df758546544ddf92d2f93823d5a8f7177a5,1464748014,2440,16,2,0.9998142607698893
9f813c3a65d7f8d8888b8e14009692a6501ba9bf0881a8c86b690348dc44c108,1475581665,4651,31,2,0.9995643428798489
9ddec97b4d93c6a520e5c2f1b1d479353cf5d2c2e1bc18a504f05fbd976707e6,1465537636,4948,33,2,0.9998629314076842
1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37,1471474927,7007,47,2,0.9999230665345982
43f1620f5423ad93f27b30d337687460b809847fbb69600a2ccb884418a25631,1476227926,5237,35,2,0.9999074406589338
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
43f1620f5423ad93f27b30d337687460b809847fbb69600a2ccb884418a25631,1476227926,5237,35,2,0.9999074406589338
37ea332a8722fdd30ca689455ec198640a8a116952721a8ca7e507d75ff9759d,1475801040,4507,30,2,0.9998761513890105
90f7d536f07e4d93645cbc60acef696acc5b2e797eb7837a425f3a242959a2be,1474532570,4357,29,2,0.9996790830617539
ee31e62f015636ca1457bee2f87682aee3c607c4cae24f696c39efb7f7dd723f,1468680723,3612,24,2,0.9998332369812095
a10f98af0be2790499e68698fed81e63e503bc84ddb5a2f602c644504a4b1e6d,1463542886,4204,28,2,0.9997969382424521
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
0b21308f418469ed3e48ff6b86798a4ebc6098b5e3f4f72bcf7ca974af8489f4,1463470160,1406,9,2,0.9472563955199613
37ea332a8722fdd30ca689455ec198640a8a116952721a8ca7e507d75ff9759d,1475801040,4507,30,2,0.9998761513890105
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
b9b8b18bfb2b79c05cdddafe6f9d7dc4d7f7f3d7c1ce274c3e76f0e75b38321a,1465427487,4801,32,2,0.9998360459853269
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
f83a1c0dd90f77a80dad50f9593274da54f23f83fefbfc2f8228ba86dec5558e,1470013705,4646,31,2,0.9991367004948732
8ae1e69097db777ed611a68496021c6edd98c0bbff512b277b13b7a2626e92b3,1468895051,5242,35,2,0.999854255262391
8f9b40c80902b5628f949a5e8772cc66c4262ef2d0b0ebf82b1de22feb5e5342,1471526026,815,5,2,0.9972435966063083
ffac37ebc1173116fc5a3746a8d4e5770275fe3a53eac95e684b5d2adffde5f2,1475134522,8494,57,2,0.999940884965382
0e007e0972fc0299342c6698e172c4ec3c87e8c64bf90563972fe0c7ce16012a,1460979307,2586,17,2,0.9998000052059186
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
145ffc58b73ad77903de2d4c629a9fdc0cfab31397152bbb54e3c580e8c4ca05,1461069758,520,3,2,0.996899710987529
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
3d372b674941181c43f899270b714e39135ff96e2cbebe3cfd4771d97090e67c,1460555838,3031,20,2,0.9997995753780817
b33e507b53b176dc8733509003da7eb193441c1bea43b937a12c82737f8cb8c6,1467223046,2884,19,2,0.9997999638224783
1e7c53529fa147fce76b32a003c8242c31b821e7d3e81256b17eca0f20e1efe3,1474494973,7307,49,2,0.999928525680372
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
29a9e931d2af086b577e85f534c75dad186c81569eee6ae8a180cf9401b53d4a,1476757203,1402,9,2,0.998378006565448
1e7c53529fa147fce76b32a003c8242c31b821e7d3e81256b17eca0f20e1efe3,1474494973,7307,49,2,0.999928525680372
6de43dc50b551d502e3d1381a43a47387001ad553877bc44edf72433a6c621c8,1466711423,3469,23,2,0.9996900349081483
d897d5cc4f3d14b49813ffade9c641505741fc63f96ac8c1e2bb7b30485c1931,1475555248,4947,33,2,0.9998633552337768
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
4fbb3401e66b0f1890bdba15383f739b593a79bb9abcf9e33480d16f24a1b776,1467964855,3770,25,2,0.9998417232775701
d2c6a9103a33cb2a287a96db97f47d4d7b28cc052f09f894207733fbf3152bcd,1464916999,816,5,2,0.9071227669120301
e8fb20d6cb2788b8829180b5a8ce532c3fdc0c9c424454c8fd9e8454bf96f9fe,1464935348,520,3,2,0.974818051783958
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
083b23d87546a1e5a309a06ca1ea6f08c3d2712a8981d7953649654d9c7d8871,1460337404,7458,50,2,0.9999180361543696
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
08038ec594c4f476d520921f975a21a62b819c8c31cb4a7ef6c7f7ff283aeee4,1462244769,1256,8,2,0.9982548294063586
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
6bdf04a527dfeebd741df5be5ed204db539ae0474d10e194bb024c2ff081c493,1462590802,814,5,2,0.9875013296881743
f3d279f450b935a96c7a0b86a390f91a0639a211fd8e4a4e9fa7187b2f5bc67f,1474337660,3467,23,2,0.99854319479605
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37,1471474927,7007,47,2,0.9999230665345982
0c3fe0ca7ca8d950566a4aea59c59e458fe491aac5c6551ec09c4edff944469b,1474447650,1406,9,2,0.9972087866898943
0fc0414bcb3993ca6c8a485385ac79625abb0aa91f7173c2383dd098482ea71e,1473113002,5531,37,2,0.9998990499919329
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
6c98c8be7585189628abf03d8a295609a2d4f49f4fc67189bb91b3faf28f32e2,1470791306,5393,36,2,0.9987783904344882
bbed08033298b3b18fa5071012271f186dd5b5587d2a616c448201dbf31b3b1e,1475133071,4060,27,2,0.9998741327734391
3d372b674941181c43f899270b714e39135ff96e2cbebe3cfd4771d97090e67c,1460555838,3031,20,2,0.9997995753780817
1e7c53529fa147fce76b32a003c8242c31b821e7d3e81256b17eca0f20e1efe3,1474494973,7307,49,2,0.999928525680372
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
cd81dacd4c4c3c2e365657db125a7e141b50501c65c42c77d1d688b294f1fec2,1472174446,6423,43,2,0.99991392776621
3d372b674941181c43f899270b714e39135ff96e2cbebe3cfd4771d97090e67c,1460555838,3031,20,2,0.9997995753780817
18068174c3a803acb531e7b3fb4fb6285e83435d121e04026bb0691d498073a6,1463027699,7304,49,2,0.9998776052922376
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
575251dac35a7ae2a2abdfacf04e79f1294685fa02127822981f6d04a8ab240a,1463208294,3762,25,2,0.9997999412315195
18068174c3a803acb531e7b3fb4fb6285e83435d121e04026bb0691d498073a6,1463027699,7304,49,2,0.9998776052922376
bd8147b46e1abd90e157d5b4e4097fb9e5eacec7eae38b29c953ceae5474860f,1462501566,6420,43,2,0.999879775455679
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
6de43dc50b551d502e3d1381a43a47387001ad553877bc44edf72433a6c621c8,1466711423,3469,23,2,0.9996900349081483
549dc0e437413dabe89bf4b683036b3cea6223eccb26ee8b3a83f5b3b545277a,1466828403,2436,16,2,0.9997678249177873
8d2db25e6b8a6b5273e2852479ca58b2a8024296bf6ad5e1e9cd82535a275372,1476605324,668,4,2,0.9933573794691943
5e305aa93b95c1747ff8031d50f0ec3157e30ef4f52a0ed2297890986c5ffc21,1460465041,963,6,2,0.7856298866178948
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
3e090fcbcb11f003100085ea68ed002f91efe814cb63491b9e10558d6031bb24,1464792135,5978,40,2,0.9998709754494828
b1527eed1331ac29f14a3f9c9a002e632ff397e2290b913bb174f65a397e54c4,1469070386,4063,27,2,0.9998543729960274
e4ab2680e5845198559b07c740665d871aa10bea6634972d5c06f12146fdbdd6,1474254571,2439,16,2,0.999672345569113
c7fd7a3a56e8aaf7141ed08f8f11f250bd881f03925018c22f7eea331aa41d95,1460337404,5975,40,2,0.9998998260358284
9ddec97b4d93c6a520e5c2f1b1d479353cf5d2c2e1bc18a504f05fbd976707e6,1465537636,4948,33,2,0.9998629314076842
339341a3c0ab7101b9efe7c45b10ecc488341ef82cafb03b75dcbd7698c4bf36,1468555462,3767,25,2,0.9998178586815036
2ba05a3dca3dce75756134741141b8e4ab883aa38b77c0ac13975286efceee2f,1473489912,12030,81,2,0.9999478038745777
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
808e49f788f6ddd6d0b9e5e12d38c34d18460d0bb0039837855fe5ef4633ed11,1467907009,3617,24,2,0.9997994950103133
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
6409c93c23f872943345355bcbc6bf781f5fa5da6d504dbbed8d697f6475c91d,1470962298,3915,26,2,0.9997782926852266
3d372b674941181c43f899270b714e39135ff96e2cbebe3cfd4771d97090e67c,1460555838,3031,20,2,0.9997995753780817
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
7b172629e8e9c32840a30716845af5ecda2819b3bd94e182bbae983a8bfff7b4,1461028934,5390,36,2,0.9998680453531775
e249770d180ec33cd11789a01b2fbfb0af6051c6ae8b0142f33e4c74bbf2a444,1462144946,7455,50,2,0.9999041094733603
f265f8c9e5b0f33d994b16a9e9498fc2c630e54bb1c63ff27bd767e754af792e,1471308042,4654,31,2,0.9998943867195291
f1a5734d417c65b4ddb3f21dbf3181da72620df5265a34863abc876049852c1a,1462840111,3028,20,2,0.9998253175264084
1ca0968a63f3cf017c792facc7122d00dc8125d9a8c619624012b29a91eb5faf,1470533255,6565,44,2,0.9998960191464756
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
d897d5cc4f3d14b49813ffade9c641505741fc63f96ac8c1e2bb7b30485c1931,1475555248,4947,33,2,0.9998633552337768
00e9c85569a1cbb16b73d49b41bc26dd857b21726200b935e24b126726e5fcaf,1470291412,1257,8,2,0.9953042921609482
332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a,1462322485,8334,56,2,0.999896816564226
ae2513e5e33c0ed2f6490bf3087e889d04a07d9a384b897569d97d6879c41ceb,1474089751,668,4,2,0.9178122636812681
f3d279f450b935a96c7a0b86a390f91a0639a211fd8e4a4e9fa7187b2f5bc67f,1474337660,3467,23,2,0.99854319479605
8ecf8b0e823a274e4b33fe540b83910f7d69b747996eec33c5e8ba491bf7eaa5,1459902080,3177,21,2,0.9998336761467151
ee31e62f015636ca1457bee2f87682aee3c607c4cae24f696c39efb7f7dd723f,1468680723,3612,24,2,0.9998332369812095
8f9b40c80902b5628f949a5e8772cc66c4262ef2d0b0ebf82b1de22feb5e5342,1471526026,815,5,2,0.9972435966063083
18068174c3a803acb531e7b3fb4fb6285e83435d121e04026bb0691d498073a6,1463027699,7304,49,2,0.9998776052922376
18068174c3a803acb531e7b3fb4fb6285e83435d121e04026bb0691d498073a6,1463027699,7304,49,2,0.9998776052922376
808e49f788f6ddd6d0b9e5e12d38c34d18460d0bb0039837855fe5ef4633ed11,1467907009,3617,24,2,0.9997994950103133
bbed08033298b3b18fa5071012271f186dd5b5587d2a616c448201dbf31b3b1e,1475133071,4060,27,2,0.9998741327734391
1a09e686a1ce8123740112596cac2632f7eb8cfe9c7eaea730c971e430810422,1476928390,815,5,2,0.9933590898542038
575251dac35a7ae2a2abdfacf04e79f1294685fa02127822981f6d04a8ab240a,1463208294,3762,25,2,0.9997999412315195
ffac37ebc1173116fc5a3746a8d4e5770275fe3a53eac95e684b5d2adffde5f2,1475134522,8494,57,2,0.999940884965382
04773801267b3dbee29c6a4c62b0dd8c9b6481fe49ef5453bfc750d8220202e0,1473068927,1259,8,2,0.9973086411136662
ffac37ebc1173116fc5a3746a8d4e5770275fe3a53eac95e684b5d2adffde5f2,1475134522,8494,57,2,0.999940884965382
8ae1e69097db777ed611a68496021c6edd98c0bbff512b277b13b7a2626e92b3,1468895051,5242,35,2,0.999854255262391
e4ab2680e5845198559b07c740665d871aa10bea6634972d5c06f12146fdbdd6,1474254571,2439,16,2,0.999672345569113
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
4bb85112db0d79aa6192fafeeb4fd89861970ff61b6c357d077216195f0a8260,1460640212,520,3,2,0.9957448579264093
1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37,1471474927,7007,47,2,0.9999230665345982
bc483a208bdcc8331e34c505c106aad9f4d30ddd6bfa645d4e157c6521b6b167,1471574190,3176,21,2,0.9996756990052533
083b23d87546a1e5a309a06ca1ea6f08c3d2712a8981d7953649654d9c7d8871,1460337404,7458,50,2,0.9999180361543696
d48b6c79af0abece574aa53808e880e580219cc9fdcb61a9278b9b183a86ab71,1470567620,5537,37,2,0.9998883953183803
b9a84bb013d2929ab42b0e94f347a2db39960c3d9844413e4c3849631ad49552,1475188376,1256,8,2,0.9991695835530291
bbed08033298b3b18fa5071012271f186dd5b5587d2a616c448201dbf31b3b1e,1475133071,4060,27,2,0.9998741327734391
b9b8b18bfb2b79c05cdddafe6f9d7dc4d7f7f3d7c1ce274c3e76f0e75b38321a,1465427487,4801,32,2,0.9998360459853269
ea4e270d159085ad067aa2a3b48880ae88bcf0e36c9196a1fd4d49fae7bcf29d,1475835574,9959,67,2,0.9999401480324724
04773801267b3dbee29c6a4c62b0dd8c9b6481fe49ef5453bfc750d8220202e0,1473068927,1259,8,2,0.9973086411136662
0b69c956affce447991745ae548290f4bf68ba19a28037f8e5d7270bebb0ef70,1476324709,1555,10,2,0.9954779478127528
055c4672944d6d6e3057e1dcce74361d0e12f8122602961f7bb119ed75b34ae6,1464407255,3916,26,2,0.99989249983045
d2c6a9103a33cb2a287a96db97f47d4d7b28cc052f09f894207733fbf3152bcd,1464916999,816,5,2,0.9071227669120301
1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37,1471474927,7007,47,2,0.9999230665345982
90f7d536f07e4d93645cbc60acef696acc5b2e797eb7837a425f3a242959a2be,1474532570,4357,29,2,0.9996790830617539
2bcd75d8dfd6054e38828cf8154f890c4b607331951fff6bb53cea9b871a3aa3,1472516596,5239,35,2,0.999880895356975
e8fb20d6cb2788b8829180b5a8ce532c3fdc0c9c424454c8fd9e8454bf96f9fe,1464935348,520,3,2,0.974818051783958
f265f8c9e5b0f33d994b16a9e9498fc2c630e54bb1c63ff27bd767e754af792e,1471308042,4654,31,2,0.9998943867195291
56ceaf4ef76324732243f30283c9beac7176009a059c3ceb58978c93038c1239,1468990206,6279,42,2,0.9998865749666976
f83a1c0dd90f77a80dad50f9593274da54f23f83fefbfc2f8228ba86dec5558e,1470013705,4646,31,2,0.9991367004948732
f89400a976ed8b5903a65481d038c13b88c40c16a971996f3ee6e588295e909c,1470808128,8043,54,2,0.9989149540036535
2bcd75d8dfd6054e38828cf8154f890c4b607331951fff6bb53cea9b871a3aa3,1472516596,5239,35,2,0.999880895356975
339341a3c0ab7101b9efe7c45b10ecc488341ef82cafb03b75dcbd7698c4bf36,1468555462,3767,25,2,0.9998178586815036
0fddff6208420b42fcb3559c22d1b10a4efe71fafe623ce3fd39a41b4ce876ad,1462850953,7603,51,2,0.99988258768727
9d6b34f0de0feb396d711da8d793e230469f7e836cb02745347d6ef45807f8f0,1467808062,2587,17,2,0.9997990208007582
6c98c8be7585189628abf03d8a295609a2d4f49f4fc67189bb91b3faf28f32e2,1470791306,5393,36,2,0.9987783904344882
3e090fcbcb11f003100085ea68ed002f91efe814cb63491b9e10558d6031bb24,1464792135,5978,40,2,0.9998709754494828
b363bd5f3f9b50085bf45076db05f5ca7d62f4b3aeffa1de271beec05b0dd0b7,1469150651,5831,39,2,0.9999000025004999
ee31e62f015636ca1457bee2f87682aee3c607c4cae24f696c39efb7f7dd723f,1468680723,3612,24,2,0.9998332369812095
0b69c956affce447991745ae548290f4bf68ba19a28037f8e5d7270bebb0ef70,1476324709,1555,10,2,0.9954779478127528
25abb415654d8f6fd68013774a801df758546544ddf92d2f93823d5a8f7177a5,1464748014,2440,16,2,0.9998142607698893
