trans_time,total_amount,nin,nout,vout_weights
1473034121,7010,47,2,0.9999134335380624
1462850953,7603,51,2,0.99988258768727
1473201094,5246,35,2,0.9998345295292054
1474494973,7307,49,2,0.999928525680372
1466610812,2437,16,2,0.9997987039282666
1475840966,815,5,2,0.996741921018294
1469070386,4063,27,2,0.9998543729960274
1469257587,2879,19,2,0.9997988534680673
1472174446,6423,43,2,0.99991392776621
1459902080,3177,21,2,0.9998336761467151
1469150651,5831,39,2,0.9999000025004999
1462501566,6420,43,2,0.999879775455679
1474520338,226,1,2,0.8070747092916898
1474532570,4357,29,2,0.9996790830617539
1474601267,668,4,2,0.9745565061343622
1468467714,6125,41,2,0.9998750078749843
1473113002,5531,37,2,0.9998990499919329
1463027699,7304,49,2,0.9998776052922376
1473331419,668,4,2,0.9925159195299853
1465537636,4948,33,2,0.9998629314076842
1460337404,7458,50,2,0.9999180361543696
1474337660,3467,23,2,0.99854319479605
1472174446,4501,30,2,0.9997933280395891
1472174446,6423,43,2,0.99991392776621
1472856303,7159,48,2,0.9999166710276297
1473034121,7010,47,2,0.9999134335380624
1473331419,668,4,2,0.9925159195299853
1475801040,4507,30,2,0.9998761513890105
1476152149,2884,19,2,0.9993497342772529
1469199315,522,3,2,0.9809712469544427
1469257587,2879,19,2,0.9997988534680673
1474835994,7010,47,2,0.9999224428155834
1460337404,7458,50,2,0.9999180361543696
1468895051,5242,35,2,0.999854255262391
1465537636,4948,33,2,0.9998629314076842
1469150651,5831,39,2,0.9999000025004999
1468374975,2143,14,2,0.9997999600239984
1469257587,2879,19,2,0.9997988534680673
1470533255,6565,44,2,0.9998960191464756
1465396078,814,5,2,0.9913092558983887
1465537636,4948,33,2,0.9998629314076842
1466560762,226,1,2,0.9533922712920301
1462850953,7603,51,2,0.99988258768727
1471941757,372,2,2,0.7225231403991432
1462243242,5981,40,2,0.9998998298350671
1474835994,7010,47,2,0.9999224428155834
1471308042,4654,31,2,0.9998943867195291
1470962298,3915,26,2,0.9997782926852266
1468895051,5242,35,2,0.999854255262391
1475134522,8494,57,2,0.999940884965382
1462497757,6269,42,2,0.9999150062071785
1462497757,6269,42,2,0.9999150062071785
1475134522,8494,57,2,0.999940884965382
1460555838,3031,20,2,0.9997995753780817
1466828403,2436,16,2,0.9997678249177873
1476839736,1107,7,2,0.9993735670392322
1475835574,9959,67,2,0.9999401480324724
1462243242,5981,40,2,0.9998998298350671
1470013705,4646,31,2,0.9991367004948732
1473489912,12030,81,2,0.9999478038745777
1470808128,8043,54,2,0.9989149540036535
1464792135,5978,40,2,0.9998709754494828
1472856303,7159,48,2,0.9999166710276297
1462144946,7455,50,2,0.9999041094733603
1467223046,2884,19,2,0.9997999638224783
1464407255,3916,26,2,0.99989249983045
1468845561,3616,24,2,0.9998333276176472
1470808128,8043,54,2,0.9989149540036535
1472693618,4799,32,2,0.9998559820428607
1469257587,2879,19,2,0.9997988534680673
1475134522,8494,57,2,0.999940884965382
1474494973,7307,49,2,0.999928525680372
1463027699,7304,49,2,0.9998776052922376
1462497757,6269,42,2,0.9999150062071785
1473034121,7010,47,2,0.9999134335380624
1475835574,9959,67,2,0.9999401480324724
1464407255,3916,26,2,0.99989249983045
1475581665,4651,31,2,0.9995643428798489
1462144946,7455,50,2,0.9999041094733603
1473034121,7010,47,2,0.9999134335380624
1462322485,8334,56,2,0.999896816564226
1470808128,8043,54,2,0.9989149540036535
1471474927,7007,47,2,0.9999230665345982
1468374975,2143,14,2,0.9997999600239984
1470567620,5537,37,2,0.9998883953183803
1472856303,7159,48,2,0.9999166710276297
1468467714,6125,41,2,0.9998750078749843
1470567620,5537,37,2,0.9998883953183803
1473489912,12030,81,2,0.9999478038745777
1472174446,4501,30,2,0.9997933280395891
1467964855,3770,25,2,0.9998417232775701
1468375940,962,6,2,0.99909815371605
1470962298,3915,26,2,0.9997782926852266
1468845561,3616,24,2,0.9998333276176472
1474835994,7010,47,2,0.9999224428155834
1462144946,7455,50,2,0.9999041094733603
1473034121,7010,47,2,0.9999134335380624
1474835994,7010,47,2,0.9999224428155834
1462497757,6269,42,2,0.9999150062071785
1474494973,7307,49,2,0.999928525680372
1471574190,3176,21,2,0.9996756990052533
1469506454,373,2,2,0.9461454506454839
1470567620,5537,37,2,0.9998883953183803
1468467714,6125,41,2,0.9998750078749843
1470533255,6565,44,2,0.9998960191464756
1472856303,7159,48,2,0.9999166710276297
1472174446,6423,43,2,0.99991392776621
1468990206,6279,42,2,0.9998865749666976
1475387163,373,2,2,0.9368247604926898
1474326978,1108,7,2,0.9961471707444999
1473034121,7010,47,2,0.9999134335380624
1467808062,2587,17,2,0.9997990208007582
1475835574,9959,67,2,0.9999401480324724
1470533255,6565,44,2,0.9998960191464756
1470791306,5393,36,2,0.9987783904344882
1470952289,1259,8,2,0.9974871216850074
1472174446,6423,43,2,0.99991392776621
1466711423,3469,23,2,0.9996900349081483
1468895051,5242,35,2,0.999854255262391
1464792135,5978,40,2,0.9998709754494828
1464792135,5978,40,2,0.9998709754494828
1474532570,4357,29,2,0.9996790830617539
1475133071,4060,27,2,0.9998741327734391
1475801040,4507,30,2,0.9998761513890105
1474835994,7010,47,2,0.9999224428155834
1461028934,5390,36,2,0.9998680453531775
1470013705,4646,31,2,0.9991367004948732
1462144946,7455,50,2,0.9999041094733603
1463542886,4204,28,2,0.9997969382424521
1474337660,3467,23,2,0.99854319479605
1475581665,4651,31,2,0.9995643428798489
1475801040,4507,30,2,0.9998761513890105
1460337404,5975,40,2,0.9998998260358284
1461837750,1258,8,2,0.998678841355758
1473113002,5531,37,2,0.9998990499919329
1474447650,1406,9,2,0.9972087866898943
1459989056,2732,18,2,0.9998527916617276
1473034121,7010,47,2,0.9999134335380624
1461837750,1258,8,2,0.998678841355758
1460266044,1406,9,2,0.9969714095129749
1462850953,7603,51,2,0.99988258768727
1475581665,4651,31,2,0.9995643428798489
1467223046,2884,19,2,0.9997999638224783
1463208294,3762,25,2,0.9997999412315195
1463542886,4204,28,2,0.9997969382424521
1474494973,7307,49,2,0.999928525680372
1473034121,7010,47,2,0.9999134335380624
1472856303,7159,48,2,0.9999166710276297
1462144946,7455,50,2,0.9999041094733603
1472174446,6423,43,2,0.99991392776621
1469150651,5831,39,2,0.9999000025004999
1470791306,5393,36,2,0.9987783904344882
1473895089,372,2,2,0.9012646545632832
1473936321,667,4,2,0.9975464511608002
1474601267,668,4,2,0.9745565061343622
1472174446,4501,30,2,0.9997933280395891
1461550203,2292,15,2,0.9997984670237275
1462840111,3028,20,2,0.9998253175264084
1470791306,5393,36,2,0.9987783904344882
1466828403,2436,16,2,0.9997678249177873
1464792135,5978,40,2,0.9998709754494828
1472174446,4501,30,2,0.9997933280395891
1475473145,668,4,2,0.9951639769595845
1463208294,3762,25,2,0.9997999412315195
1462322485,8334,56,2,0.999896816564226
1472516596,5239,35,2,0.999880895356975
1472174446,4501,30,2,0.9997933280395891
1459989056,2732,18,2,0.9998527916617276
1462144946,7455,50,2,0.9999041094733603
1462501566,6420,43,2,0.999879775455679
1469070386,4063,27,2,0.9998543729960274
1460337404,7458,50,2,0.9999180361543696
1469199315,522,3,2,0.9809712469544427
1474494973,7307,49,2,0.999928525680372
1462497757,6269,42,2,0.9999150062071785
1462834207,522,3,2,0.9969086547989385
1476664999,1401,9,2,0.9948799925688002
1462850953,7603,51,2,0.99988258768727
1459902080,3177,21,2,0.9998336761467151
1469257587,2879,19,2,0.9997988534680673
1471474927,7007,47,2,0.9999230665345982
1471574190,3176,21,2,0.9996756990052533
1471941757,372,2,2,0.7225231403991432
1470952289,521,3,2,0.9974453900833213
1468990206,6279,42,2,0.9998865749666976
1468467714,6125,41,2,0.9998750078749843
1468895051,5242,35,2,0.999854255262391
1476324709,1555,10,2,0.9954779478127528
1462850953,7603,51,2,0.99988258768727
1468374666,4950,33,2,0.9998891225941657
1468990206,6279,42,2,0.9998865749666976
1472174446,6423,43,2,0.99991392776621
1463027699,7304,49,2,0.9998776052922376
1471474927,7007,47,2,0.9999230665345982
1475835574,9959,67,2,0.9999401480324724
1475134522,8494,57,2,0.999940884965382
1462497757,6269,42,2,0.9999150062071785
1468990206,6279,42,2,0.9998865749666976
1470567620,5537,37,2,0.9998883953183803
1466711423,3469,23,2,0.9996900349081483
1475581665,4651,31,2,0.9995643428798489
1461028934,5390,36,2,0.9998680453531775
1460337404,5975,40,2,0.9998998260358284
1460337404,7458,50,2,0.9999180361543696
1461550203,2292,15,2,0.9997984670237275
1464792135,5978,40,2,0.9998709754494828
1474326978,1108,7,2,0.9961471707444999
1471526026,815,5,2,0.9972435966063083
1470567620,5537,37,2,0.9998883953183803
1468555462,3767,25,2,0.9998178586815036
1462497757,6269,42,2,0.9999150062071785
1471574190,3176,21,2,0.9996756990052533
1471308042,4654,31,2,0.9998943867195291
1469070386,4063,27,2,0.9998543729960274
1462243242,5981,40,2,0.9998998298350671
1476152149,2884,19,2,0.9993497342772529
1475835574,9959,67,2,0.9999401480324724
1462144946,7455,50,2,0.9999041094733603
1462144946,7455,50,2,0.9999041094733603
1472174446,6423,43,2,0.99991392776621
1472856303,7159,48,2,0.9999166710276297
1475581665,4651,31,2,0.9995643428798489
1474532570,4357,29,2,0.9996790830617539
1474532570,4357,29,2,0.9996790830617539
1475835574,9959,67,2,0.9999401480324724
1473201094,5246,35,2,0.9998345295292054
1474326978,1108,7,2,0.9961471707444999
1474337660,3467,23,2,0.99854319479605
1472871798,667,4,2,0.9858469002297586
1473050686,373,2,2,0.9443905816200671
1468374666,4950,33,2,0.9998891225941657
1466610812,2437,16,2,0.9997987039282666
1462501566,6420,43,2,0.999879775455679
1468374666,4950,33,2,0.9998891225941657
1468375940,962,6,2,0.99909815371605
1468895051,5242,35,2,0.999854255262391
1462322485,8334,56,2,0.999896816564226
1470567620,5537,37,2,0.9998883953183803
1467808062,2587,17,2,0.9997990208007582
1473728247,5240,35,2,0.9998723217399764
1472856303,7159,48,2,0.9999166710276297
1470962298,3915,26,2,0.9997782926852266
1475835574,9959,67,2,0.9999401480324724
1462322485,8334,56,2,0.999896816564226
1476758032,668,4,2,0.9942652702188365
1475801040,4507,30,2,0.9998761513890105
1473489912,12030,81,2,0.9999478038745777
1468680723,3612,24,2,0.9998332369812095
1460555838,3031,20,2,0.9997995753780817
1462850953,7603,51,2,0.99988258768727
1460337404,7458,50,2,0.9999180361543696
1470013705,4646,31,2,0.9991367004948732
1470533255,6565,44,2,0.9998960191464756
1474835994,7010,47,2,0.9999224428155834
1463027699,7304,49,2,0.9998776052922376
1465427487,4801,32,2,0.9998360459853269
1462322485,8334,56,2,0.999896816564226
1474494973,7307,49,2,0.999928525680372
1469150651,5831,39,2,0.9999000025004999
1463542886,4204,28,2,0.9997969382424521
1462932908,814,5,2,0.9976104901004286
1462850953,7603,51,2,0.99988258768727
1474254571,2439,16,2,0.999672345569113
1470533255,6565,44,2,0.9998960191464756
1472856303,7159,48,2,0.9999166710276297
1462933594,2587,17,2,0.999799980415838
1471474927,7007,47,2,0.9999230665345982
1474337660,3467,23,2,0.99854319479605
1469257587,2879,19,2,0.9997988534680673
1459989056,2732,18,2,0.9998527916617276
1473034121,7010,47,2,0.9999134335380624
1471474927,7007,47,2,0.9999230665345982
1467223046,2884,19,2,0.9997999638224783
1463208294,3762,25,2,0.9997999412315195
1462497757,6269,42,2,0.9999150062071785
1462497757,6269,42,2,0.9999150062071785
1462501566,6420,43,2,0.999879775455679
1468895051,5242,35,2,0.999854255262391
1467907009,3617,24,2,0.9997994950103133
1476152149,2884,19,2,0.9993497342772529
1473489912,12030,81,2,0.9999478038745777
1475835574,9959,67,2,0.9999401480324724
1468555462,3767,25,2,0.9998178586815036
1470962298,3915,26,2,0.9997782926852266
1463542886,4204,28,2,0.9997969382424521
1468467714,6125,41,2,0.9998750078749843
1475835574,9959,67,2,0.9999401480324724
1470962298,3915,26,2,0.9997782926852266
1468374666,4950,33,2,0.9998891225941657
1474447650,1406,9,2,0.9972087866898943
1475134522,8494,57,2,0.999940884965382
1465427487,4801,32,2,0.9998360459853269
1465537636,4948,33,2,0.9998629314076842
1463027699,7304,49,2,0.9998776052922376
1462850953,7603,51,2,0.99988258768727
1462850953,7603,51,2,0.99988258768727
1468990206,6279,42,2,0.9998865749666976
1464748014,2440,16,2,0.9998142607698893
1461820538,225,1,2,0.7944677970570264
1473201094,5246,35,2,0.9998345295292054
1470808128,8043,54,2,0.9989149540036535
1471574190,3176,21,2,0.9996756990052533
1470291412,1257,8,2,0.9953042921609482
1472516596,5239,35,2,0.999880895356975
1462144946,7455,50,2,0.9999041094733603
1461028934,5390,36,2,0.9998680453531775
1472174446,6423,43,2,0.99991392776621
1475835574,9959,67,2,0.9999401480324724
1473489912,12030,81,2,0.9999478038745777
1468845561,3616,24,2,0.9998333276176472
1460555838,3031,20,2,0.9997995753780817
1461028934,5390,36,2,0.9998680453531775
1475134522,8494,57,2,0.999940884965382
1462497757,6269,42,2,0.9999150062071785
1475134522,8494,57,2,0.999940884965382
1475225684,816,5,2,0.9912610688506412
1464792135,5978,40,2,0.9998709754494828
1470808128,8043,54,2,0.9989149540036535
1462933594,2587,17,2,0.999799980415838
1462243242,5981,40,2,0.9998998298350671
1470567620,5537,37,2,0.9998883953183803
1475387163,373,2,2,0.9368247604926898
1475555248,4947,33,2,0.9998633552337768
1475581665,226,1,2,0.6840385361112181
1460337404,7458,50,2,0.9999180361543696
1473034121,7010,47,2,0.9999134335380624
1466711423,3469,23,2,0.9996900349081483
1460555838,3031,20,2,0.9997995753780817
1462322485,8334,56,2,0.999896816564226
1474835994,7010,47,2,0.9999224428155834
1473728247,5240,35,2,0.9998723217399764
1474532570,4357,29,2,0.9996790830617539
1462932908,814,5,2,0.9976104901004286
1472693618,4799,32,2,0.9998559820428607
1470808128,8043,54,2,0.9989149540036535
1461334795,963,6,2,0.9961627203040057
1472693618,4799,32,2,0.9998559820428607
1462322485,8334,56,2,0.999896816564226
1461304818,963,6,2,0.998911942487265
1476928390,815,5,2,0.9933590898542038
1474494973,7307,49,2,0.999928525680372
1462006707,1848,12,2,0.9997999906117581
1475801040,4507,30,2,0.9998761513890105
1472174446,6423,43,2,0.99991392776621
1471474927,7007,47,2,0.9999230665345982
1473034121,7010,47,2,0.9999134335380624
1462501566,6420,43,2,0.999879775455679
1470791306,5393,36,2,0.9987783904344882
1461550203,2292,15,2,0.9997984670237275
1463542886,4204,28,2,0.9997969382424521
1462322485,8334,56,2,0.999896816564226
1472538499,1260,8,2,0.9971309609526905
1472174446,6423,43,2,0.99991392776621
1471308042,4654,31,2,0.9998943867195291
1462497757,6269,42,2,0.9999150062071785
1463469581,373,2,2,0.966164742783376
1462933594,2587,17,2,0.999799980415838
1468374975,2143,14,2,0.9997999600239984
1476741885,664,4,2,0.9490269270733248
1475134522,8494,57,2,0.999940884965382
1473728247,5240,35,2,0.9998723217399764
1464792135,5978,40,2,0.9998709754494828
1473034121,7010,47,2,0.9999134335380624
1475581665,4651,31,2,0.9995643428798489
1469070386,4063,27,2,0.9998543729960274
1472693618,4799,32,2,0.9998559820428607
1467808062,2587,17,2,0.9997990208007582
1462850953,7603,51,2,0.99988258768727
1470808128,8043,54,2,0.9989149540036535
1462243242,5981,40,2,0.9998998298350671
1462850953,7603,51,2,0.99988258768727
1468845561,3616,24,2,0.9998333276176472
1477097529,961,6,2,0.9948739528194434
1474835994,7010,47,2,0.9999224428155834
1468845561,3616,24,2,0.9998333276176472
1470808128,8043,54,2,0.9989149540036535
1470533255,6565,44,2,0.9998960191464756
1459989056,2732,18,2,0.9998527916617276
1475555248,4947,33,2,0.9998633552337768
1467964855,3770,25,2,0.9998417232775701
1468467714,6125,41,2,0.9998750078749843
1468573945,815,5,2,0.9989354507992335
1468895051,5242,35,2,0.999854255262391
1475835574,9959,67,2,0.9999401480324724
1467907009,3617,24,2,0.9997994950103133
1476928390,815,5,2,0.9933590898542038
1473113002,5531,37,2,0.9998990499919329
1462501566,6420,43,2,0.999879775455679
1462925848,815,5,2,0.9177909797443301
1462850953,7603,51,2,0.99988258768727
1475835574,9959,67,2,0.9999401480324724
1476664999,1401,9,2,0.9948799925688002
1466610812,2437,16,2,0.9997987039282666
1472174446,6423,43,2,0.99991392776621
1468467714,6125,41,2,0.9998750078749843
1472856303,7159,48,2,0.9999166710276297
1461028934,5390,36,2,0.9998680453531775
1468845561,3616,24,2,0.9998333276176472
1461304818,963,6,2,0.998911942487265
1468990206,6279,42,2,0.9998865749666976
1462933594,2587,17,2,0.999799980415838
1473728247,5240,35,2,0.9998723217399764
1475581665,4651,31,2,0.9995643428798489
1460337404,5975,40,2,0.9998998260358284
1462850953,7603,51,2,0.99988258768727
1461550203,2292,15,2,0.9997984670237275
1473489912,12030,81,2,0.9999478038745777
1470791306,5393,36,2,0.9987783904344882
1472174446,4501,30,2,0.9997933280395891
1461896954,226,1,2,0.7623343830907686
1462243242,5981,40,2,0.9998998298350671
1462244769,1256,8,2,0.9982548294063586
1475134522,8494,57,2,0.999940884965382
1470533255,6565,44,2,0.9998960191464756
1470537776,373,2,2,0.9865097113729054
1463027699,7304,49,2,0.9998776052922376
1462497757,6269,42,2,0.9999150062071785
1462501566,6420,43,2,0.999879775455679
1471474927,7007,47,2,0.9999230665345982
1473489912,12030,81,2,0.9999478038745777
1462144946,7455,50,2,0.9999041094733603
1475188376,1256,8,2,0.9991695835530291
1472538499,1260,8,2,0.9971309609526905
1467223046,2884,19,2,0.9997999638224783
1462501566,6420,43,2,0.999879775455679
1473489912,12030,81,2,0.9999478038745777
1462006707,1848,12,2,0.9997999906117581
1462497757,6269,42,2,0.9999150062071785
1463027699,7304,49,2,0.9998776052922376
1468990206,6279,42,2,0.9998865749666976
1464407255,3916,26,2,0.99989249983045
1462243242,5981,40,2,0.9998998298350671
1464748014,2440,16,2,0.9998142607698893
1474835994,7010,47,2,0.9999224428155834
1462322485,8334,56,2,0.999896816564226
1468990206,6279,42,2,0.9998865749666976
1475188376,1256,8,2,0.9991695835530291
1462501566,6420,43,2,0.999879775455679
1468845561,3616,24,2,0.9998333276176472
1469070386,4063,27,2,0.9998543729960274
1472856303,7159,48,2,0.9999166710276297
1473489912,12030,81,2,0.9999478038745777
1474532570,4357,29,2,0.9996790830617539
1473728247,5240,35,2,0.9998723217399764
1472693618,4799,32,2,0.9998559820428607
1468555462,3767,25,2,0.9998178586815036
1470533255,6565,44,2,0.9998960191464756
1475801040,4507,30,2,0.9998761513890105
1473489912,12030,81,2,0.9999478038745777
1474532570,4357,29,2,0.9996790830617539
1471474927,7007,47,2,0.9999230665345982
1473489912,12030,81,2,0.9999478038745777
1469257587,2879,19,2,0.9997988534680673
1460266044,1406,9,2,0.9969714095129749
1460600505,374,2,2,0.9684889561167168
1471574190,3176,21,2,0.9996756990052533
1476741885,664,4,2,0.9490269270733248
1474532570,4357,29,2,0.9996790830617539
1468680723,3612,24,2,0.9998332369812095
1469070386,4063,27,2,0.9998543729960274
1472856303,7159,48,2,0.9999166710276297
1469150651,5831,39,2,0.9999000025004999
1462144946,7455,50,2,0.9999041094733603
1469762604,521,3,2,0.9899385991345377
1468895051,5242,35,2,0.999854255262391
1470013705,4646,31,2,0.9991367004948732
1475581665,4651,31,2,0.9995643428798489
1472461227,521,3,2,0.9933648065299193
1472516596,5239,35,2,0.999880895356975
1475134522,8494,57,2,0.999940884965382
1472174446,4501,30,2,0.9997933280395891
1469150651,5831,39,2,0.9999000025004999
1472174446,6423,43,2,0.99991392776621
1469257587,2879,19,2,0.9997988534680673
1475133071,4060,27,2,0.9998741327734391
1467258919,373,2,2,0.9804942845256643
1469150651,5831,39,2,0.9999000025004999
1470808128,8043,54,2,0.9989149540036535
1470013705,4646,31,2,0.9991367004948732
1472538499,1260,8,2,0.9971309609526905
1470567620,5537,37,2,0.9998883953183803
1474835994,7010,47,2,0.9999224428155834
1468467714,6125,41,2,0.9998750078749843
1470567620,5537,37,2,0.9998883953183803
1464792135,5978,40,2,0.9998709754494828
1462933594,2587,17,2,0.999799980415838
1468555462,3767,25,2,0.9998178586815036
1469070386,4063,27,2,0.9998543729960274
1472856303,7159,48,2,0.9999166710276297
1461837750,1258,8,2,0.998678841355758
1460337404,7458,50,2,0.9999180361543696
1468374666,4950,33,2,0.9998891225941657
1475581665,4651,31,2,0.9995643428798489
1460266044,1406,9,2,0.9969714095129749
1463208294,3762,25,2,0.9997999412315195
1472516596,5239,35,2,0.999880895356975
1476227926,5237,35,2,0.9999074406589338
1475133071,4060,27,2,0.9998741327734391
1475835574,9959,67,2,0.9999401480324724
1475835574,9959,67,2,0.9999401480324724
1476664999,1401,9,2,0.9948799925688002
1473113002,5531,37,2,0.9998990499919329
1474447650,1406,9,2,0.9972087866898943
1462850953,7603,51,2,0.99988258768727
1473489912,12030,81,2,0.9999478038745777
1460555838,3031,20,2,0.9997995753780817
1469070386,4063,27,2,0.9998543729960274
1475801040,4507,30,2,0.9998761513890105
1468467714,6125,41,2,0.9998750078749843
1473201094,5246,35,2,0.9998345295292054
1465537636,4948,33,2,0.9998629314076842
1476227926,5237,35,2,0.9999074406589338
1475835574,9959,67,2,0.9999401480324724
1474835994,7010,47,2,0.9999224428155834
1473728247,5240,35,2,0.9998723217399764
1466711423,3469,23,2,0.9996900349081483
1459902080,3177,21,2,0.9998336761467151
1476259708,816,5,2,0.9980155971994533
1473728247,5240,35,2,0.9998723217399764
1460266044,1406,9,2,0.9969714095129749
1460640212,520,3,2,0.9957448579264093
1472693618,4799,32,2,0.9998559820428607
1468990206,6279,42,2,0.9998865749666976
1473034121,7010,47,2,0.9999134335380624
1470791306,5393,36,2,0.9987783904344882
1470952289,1259,8,2,0.9974871216850074
1462322485,8334,56,2,0.999896816564226
1472174446,6423,43,2,0.99991392776621
1460465041,963,6,2,0.7856298866178948
1463025580,2886,19,2,0.9997888697853808
1467808062,2587,17,2,0.9997990208007582
1473113002,5531,37,2,0.9998990499919329
1460337404,5975,40,2,0.9998998260358284
1476152149,2884,19,2,0.9993497342772529
1475801040,4507,30,2,0.9998761513890105
1468467714,6125,41,2,0.9998750078749843
1475581665,4651,31,2,0.9995643428798489
1474835994,7010,47,2,0.9999224428155834
1468895051,5242,35,2,0.999854255262391
1463027699,7304,49,2,0.9998776052922376
1472174446,6423,43,2,0.99991392776621
1463208294,3762,25,2,0.9997999412315195
1461028934,5390,36,2,0.9998680453531775
1463027699,7304,49,2,0.9998776052922376
1464407255,3916,26,2,0.99989249983045
1472174446,6423,43,2,0.99991392776621
1468895051,5242,35,2,0.999854255262391
1462497757,6269,42,2,0.9999150062071785
1468680723,3612,24,2,0.9998332369812095
1471474927,7007,47,2,0.9999230665345982
1460337404,7458,50,2,0.9999180361543696
1473489912,12030,81,2,0.9999478038745777
1462933594,2587,17,2,0.999799980415838
1462322485,8334,56,2,0.999896816564226
1471474927,7007,47,2,0.9999230665345982
1470567620,5537,37,2,0.9998883953183803
1462243242,5981,40,2,0.9998998298350671
1462501566,6420,43,2,0.999879775455679
1470791306,5393,36,2,0.9987783904344882
1462144946,7455,50,2,0.9999041094733603
1475581665,4651,31,2,0.9995643428798489
1464792135,5978,40,2,0.9998709754494828
1465427487,4801,32,2,0.9998360459853269
1470013705,4646,31,2,0.9991367004948732
1476227926,5237,35,2,0.9999074406589338
1470533255,6565,44,2,0.9998960191464756
1476605324,668,4,2,0.9933573794691943
1476664999,1401,9,2,0.9948799925688002
1476831299,814,5,2,0.9933721087085243
1460555838,3031,20,2,0.9997995753780817
1466711423,3469,23,2,0.9996900349081483
1461550203,2292,15,2,0.9997984670237275
1475581665,4651,31,2,0.9995643428798489
1471574190,3176,21,2,0.9996756990052533
1463025580,2886,19,2,0.9997888697853808
1463025580,2886,19,2,0.9997888697853808
1468680723,3612,24,2,0.9998332369812095
1468374666,4950,33,2,0.9998891225941657
1474254571,2439,16,2,0.999672345569113
1475581665,4651,31,2,0.9995643428798489
1460337404,7458,50,2,0.9999180361543696
1475581665,4651,31,2,0.9995643428798489
1472524743,962,6,2,0.9988595274374721
1474447650,1406,9,2,0.9972087866898943
1467808062,2587,17,2,0.9997990208007582
1474254571,2439,16,2,0.999672345569113
1460337404,5975,40,2,0.9998998260358284
1476324709,1555,10,2,0.9954779478127528
1471474927,7007,47,2,0.9999230665345982
1468895051,5242,35,2,0.999854255262391
1465427487,4801,32,2,0.9998360459853269
1462840111,3028,20,2,0.9998253175264084
1468555462,3767,25,2,0.9998178586815036
1468895051,5242,35,2,0.999854255262391
1468467714,6125,41,2,0.9998750078749843
1473728247,5240,35,2,0.9998723217399764
1472856303,7159,48,2,0.9999166710276297
1473728247,5240,35,2,0.9998723217399764
1473745686,520,3,2,0.9894809957459937
1459902080,3177,21,2,0.9998336761467151
1472856303,7159,48,2,0.9999166710276297
1461028934,5390,36,2,0.9998680453531775
1468467714,6125,41,2,0.9998750078749843
1475134522,8494,57,2,0.999940884965382
1475188376,1256,8,2,0.9991695835530291
1462501566,6420,43,2,0.999879775455679
1462361031,670,4,2,0.9979150208042101
1470808128,8043,54,2,0.9989149540036535
1470952289,1259,8,2,0.9974871216850074
1462006707,1848,12,2,0.9997999906117581
1474337660,3467,23,2,0.99854319479605
1465427487,4801,32,2,0.9998360459853269
1470533255,6565,44,2,0.9998960191464756
1473201094,5246,35,2,0.9998345295292054
1470791306,5393,36,2,0.9987783904344882
1470533255,6565,44,2,0.9998960191464756
1459989056,2732,18,2,0.9998527916617276
1460337404,7458,50,2,0.9999180361543696
1475555248,4947,33,2,0.9998633552337768
1469150651,5831,39,2,0.9999000025004999
1462322485,8334,56,2,0.999896816564226
1475835574,9959,67,2,0.9999401480324724
1462243242,5981,40,2,0.9998998298350671
1471474927,7007,47,2,0.9999230665345982
1460979307,2586,17,2,0.9998000052059186
1462141867,223,1,2,0.942239894277083
1466711423,3469,23,2,0.9996900349081483
1469150651,5831,39,2,0.9999000025004999
1460979307,2586,17,2,0.9998000052059186
1475581665,4651,31,2,0.9995643428798489
1476227926,5237,35,2,0.9999074406589338
1464792135,5978,40,2,0.9998709754494828
1474835994,7010,47,2,0.9999224428155834
1470952289,1259,8,2,0.9974871216850074
1469718236,1110,7,2,0.9986708488350486
1474337660,3467,23,2,0.99854319479605
1476227926,5237,35,2,0.9999074406589338
1462497757,6269,42,2,0.9999150062071785
1462243242,5981,40,2,0.9998998298350671
1470808128,8043,54,2,0.9989149540036535
1473489912,12030,81,2,0.9999478038745777
1473113002,5531,37,2,0.9998990499919329
1468895051,5242,35,2,0.999854255262391
1464748014,2440,16,2,0.9998142607698893
1464792135,5978,40,2,0.9998709754494828
1459989056,2732,18,2,0.9998527916617276
1468845561,3616,24,2,0.9998333276176472
1464792135,5978,40,2,0.9998709754494828
1476227926,5237,35,2,0.9999074406589338
1463542886,4204,28,2,0.9997969382424521
1468845561,3616,24,2,0.9998333276176472
1469762604,521,3,2,0.9899385991345377
1470567620,5537,37,2,0.9998883953183803
1462850953,7603,51,2,0.99988258768727
1462501566,6420,43,2,0.999879775455679
1462497757,6269,42,2,0.9999150062071785
1462501566,6420,43,2,0.999879775455679
1468895051,5242,35,2,0.999854255262391
1460555838,3031,20,2,0.9997995753780817
1472174446,4501,30,2,0.9997933280395891
1462850953,7603,51,2,0.99988258768727
1475835574,9959,67,2,0.9999401480324724
1475835574,9959,67,2,0.9999401480324724
1473728247,5240,35,2,0.9998723217399764
1469150651,5831,39,2,0.9999000025004999
1476227926,5237,35,2,0.9999074406589338
1461304818,963,6,2,0.998911942487265
1461550203,2292,15,2,0.9997984670237275
1476152149,2884,19,2,0.9993497342772529
1469070386,4063,27,2,0.9998543729960274
1468374975,2143,14,2,0.9997999600239984
1472856303,7159,48,2,0.9999166710276297
1460266044,1406,9,2,0.9969714095129749
1469150651,5831,39,2,0.9999000025004999
